"","x"
"1",5.12815197311952
"2",1.29264650931804
"3",0.654420870967917
"4",26.6663593395444
"5",6.87019364514858
"6",2.7501659099814
"7",68.8319695539941
"8",27.0173657356977
"9",13.568377605668
"10",17.3758834213272
"11",4.20015924675592
"12",1.68933420315939
"13",35.7176994287329
